date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:36:04	8645/8645	---MCZ	200	added ('OK')	text/css	date:Sat,%2026%20May%202018%2012:21:18%20GMT	http://demo.devitems.com/uniqlo/css/shortcode/slider.css	C:/My%20Web%20Sites/bandung/demo.devitems.com/uniqlo/css/shortcode/slider.css	(from http://demo.devitems.com/uniqlo/css/shortcode/shortcodes.css)
11:36:04	529233/529233	---M--	200	added ('OK')	image/png	etag:%22b08bf8d659505ffb87e3ed01b3b31dbf%22	http://demo.devitems.com/uniqlo/images/slider/bg/1.png	C:/My%20Web%20Sites/bandung/demo.devitems.com/uniqlo/images/slider/bg/1.png	(from http://demo.devitems.com/uniqlo/index.html)
11:36:04	4818/4818	---MCZ	200	added ('OK')	text/css	date:Sat,%2026%20May%202018%2012:21:17%20GMT	http://demo.devitems.com/uniqlo/css/shortcode/footer.css	C:/My%20Web%20Sites/bandung/demo.devitems.com/uniqlo/css/shortcode/footer.css	(from http://demo.devitems.com/uniqlo/css/shortcode/shortcodes.css)
11:36:04	1086/1086	---M--	200	added ('OK')	image/png	etag:%22b13998fee1c26cffd0f4378c061b871a%22	http://demo.devitems.com/uniqlo/images/icons/send-2.png	C:/My%20Web%20Sites/bandung/demo.devitems.com/uniqlo/images/icons/send-2.png	(from http://demo.devitems.com/uniqlo/style.css)
11:36:05	1094/1094	---M--	200	added ('OK')	image/png	etag:%22bb13e4155144fd02d183433c731f086e%22	http://demo.devitems.com/uniqlo/images/icons/select-option.png	C:/My%20Web%20Sites/bandung/demo.devitems.com/uniqlo/images/icons/select-option.png	(from http://demo.devitems.com/uniqlo/style.css)
11:36:05	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Wed,%2028%20Nov%202018%2004:36:04%20GMT	http://demo.devitems.com/images/slider/bg/1.png	C:/My%20Web%20Sites/bandung/demo.devitems.com/images/slider/bg/1.png	(from http://demo.devitems.com/uniqlo/css/responsive.css)
11:36:06	1620/1620	---M--	200	added ('OK')	image/png	etag:%224ae9a423260c91a13fc2c3a939a3b0ab%22	http://demo.devitems.com/uniqlo/images/logo/2.png	C:/My%20Web%20Sites/bandung/demo.devitems.com/uniqlo/images/logo/2.png	(from http://demo.devitems.com/uniqlo/index-2.html)
11:36:11	35305/35305	---M--	200	added ('OK')	image/jpeg	etag:%220a451043958e22c899f26070008b0534%22	http://demo.devitems.com/uniqlo/images/new-product/1.jpg	C:/My%20Web%20Sites/bandung/demo.devitems.com/uniqlo/images/new-product/1.jpg	(from http://demo.devitems.com/uniqlo/index-2.html)
11:36:14	37896/37896	---M--	200	added ('OK')	image/jpeg	etag:%22b640bc0c0ab7f4720553bafb12ed0780%22	http://demo.devitems.com/uniqlo/images/blog/blog-img/1.jpg	C:/My%20Web%20Sites/bandung/demo.devitems.com/uniqlo/images/blog/blog-img/1.jpg	(from http://demo.devitems.com/uniqlo/index-2.html)
11:36:15	48791/48791	---M--	200	added ('OK')	image/jpeg	etag:%224c7b0d86631a9cd068084572eef20ef1%22	http://demo.devitems.com/uniqlo/images/new-product/2.jpg	C:/My%20Web%20Sites/bandung/demo.devitems.com/uniqlo/images/new-product/2.jpg	(from http://demo.devitems.com/uniqlo/index-2.html)
11:36:15	24768/24768	---M--	200	added ('OK')	image/jpeg	etag:%22c53b5102e301eadb5d1a6d23aa00a7be%22	http://demo.devitems.com/uniqlo/images/blog/blog-img/2.jpg	C:/My%20Web%20Sites/bandung/demo.devitems.com/uniqlo/images/blog/blog-img/2.jpg	(from http://demo.devitems.com/uniqlo/index-2.html)
11:36:19	28679/28679	---M--	200	added ('OK')	image/jpeg	etag:%22a9509deb09e0290775c97a06ee4a3943%22	http://demo.devitems.com/uniqlo/images/blog/blog-img/3.jpg	C:/My%20Web%20Sites/bandung/demo.devitems.com/uniqlo/images/blog/blog-img/3.jpg	(from http://demo.devitems.com/uniqlo/index-2.html)
11:36:20	29188/29188	---M--	200	added ('OK')	image/jpeg	etag:%22b2a4cb3d1d2d0ed48e8229c76a1bd9bb%22	http://demo.devitems.com/uniqlo/images/feature-img/1.jpg	C:/My%20Web%20Sites/bandung/demo.devitems.com/uniqlo/images/feature-img/1.jpg	(from http://demo.devitems.com/uniqlo/index-3.html)
11:36:22	20585/20585	---M--	200	added ('OK')	image/jpeg	etag:%22f66030570cd67d315da839cecd52ef99%22	http://demo.devitems.com/uniqlo/images/feature-img/3.jpg	C:/My%20Web%20Sites/bandung/demo.devitems.com/uniqlo/images/feature-img/3.jpg	(from http://demo.devitems.com/uniqlo/index-3.html)
11:36:23	47292/47292	---M--	200	added ('OK')	image/jpeg	etag:%22b9b2dbf3b0b180e0efb33fe7835e4992%22	http://demo.devitems.com/uniqlo/images/feature-img/2.jpg	C:/My%20Web%20Sites/bandung/demo.devitems.com/uniqlo/images/feature-img/2.jpg	(from http://demo.devitems.com/uniqlo/index-3.html)
11:36:27	17627/17627	---M--	200	added ('OK')	image/jpeg	etag:%22aa6a835b868fe2f127f603da6a5759ef%22	http://demo.devitems.com/uniqlo/images/popular-pro/2.jpg	C:/My%20Web%20Sites/bandung/demo.devitems.com/uniqlo/images/popular-pro/2.jpg	(from http://demo.devitems.com/uniqlo/index-3.html)
11:36:30	60805/60805	---M--	200	added ('OK')	image/jpeg	etag:%22bf30fe77e8b5006ce4bd9e92cbd0b141%22	http://demo.devitems.com/uniqlo/images/feature-img/4.jpg	C:/My%20Web%20Sites/bandung/demo.devitems.com/uniqlo/images/feature-img/4.jpg	(from http://demo.devitems.com/uniqlo/index-3.html)
11:36:30	48551/48551	---M--	200	added ('OK')	image/jpeg	etag:%22c63a36ca9c7d1cf7f83cb5e0b6c7b9dd%22	http://demo.devitems.com/uniqlo/images/popular-pro/1.jpg	C:/My%20Web%20Sites/bandung/demo.devitems.com/uniqlo/images/popular-pro/1.jpg	(from http://demo.devitems.com/uniqlo/index-3.html)
11:36:32	37051/37051	---M--	200	added ('OK')	image/jpeg	etag:%22ec0439f7a3fb6d42414844823b53c112%22	http://demo.devitems.com/uniqlo/images/popular-pro/3.jpg	C:/My%20Web%20Sites/bandung/demo.devitems.com/uniqlo/images/popular-pro/3.jpg	(from http://demo.devitems.com/uniqlo/index-3.html)
11:36:34	13632/13632	---M--	200	added ('OK')	image/jpeg	etag:%22efc331390254cbd01ce31da96ebcd5a4%22	http://demo.devitems.com/uniqlo/images/popular-pro-2/1.jpg	C:/My%20Web%20Sites/bandung/demo.devitems.com/uniqlo/images/popular-pro-2/1.jpg	(from http://demo.devitems.com/uniqlo/index-4.html)
11:36:37	26522/26522	---M--	200	added ('OK')	image/jpeg	etag:%223f43b87edfa5bbf4ebf58001185c373e%22	http://demo.devitems.com/uniqlo/images/popular-pro-2/2.jpg	C:/My%20Web%20Sites/bandung/demo.devitems.com/uniqlo/images/popular-pro-2/2.jpg	(from http://demo.devitems.com/uniqlo/index-4.html)
11:36:40	36124/36124	---M--	200	added ('OK')	image/jpeg	etag:%22f13b7a76716e8a1cabc3a849244666da%22	http://demo.devitems.com/uniqlo/images/popular-pro-2/3.jpg	C:/My%20Web%20Sites/bandung/demo.devitems.com/uniqlo/images/popular-pro-2/3.jpg	(from http://demo.devitems.com/uniqlo/index-4.html)
11:36:41	68197/68197	---M--	200	added ('OK')	image/jpeg	etag:%22d29524221779ab5bb59f869e75b33a90%22	http://demo.devitems.com/uniqlo/images/slider/bg/3.jpg	C:/My%20Web%20Sites/bandung/demo.devitems.com/uniqlo/images/slider/bg/3.jpg	(from http://demo.devitems.com/uniqlo/index-4.html)
11:36:41	22856/22856	---M--	200	added ('OK')	image/jpeg	etag:%2288df9b84a18e329b97525b9a7f684254%22	http://demo.devitems.com/uniqlo/images/popular-pro-2/4.jpg	C:/My%20Web%20Sites/bandung/demo.devitems.com/uniqlo/images/popular-pro-2/4.jpg	(from http://demo.devitems.com/uniqlo/index-4.html)
11:36:42	17494/17494	---M--	200	added ('OK')	image/jpeg	etag:%22b9d8e7072adcaf96ed0260102e01f3f8%22	http://demo.devitems.com/uniqlo/images/popular-pro-2/6.jpg	C:/My%20Web%20Sites/bandung/demo.devitems.com/uniqlo/images/popular-pro-2/6.jpg	(from http://demo.devitems.com/uniqlo/index-4.html)
11:36:44	17008/17008	---M--	200	added ('OK')	image/jpeg	etag:%22388502e62638b58d4c425bd7a1aa81b1%22	http://demo.devitems.com/uniqlo/images/popular-pro-2/7.jpg	C:/My%20Web%20Sites/bandung/demo.devitems.com/uniqlo/images/popular-pro-2/7.jpg	(from http://demo.devitems.com/uniqlo/index-4.html)
11:36:47	27484/27484	---M--	200	added ('OK')	image/jpeg	etag:%22d0661b52c3899d43c889dc0d9fc2b9ea%22	http://demo.devitems.com/uniqlo/images/popular-pro-2/8.jpg	C:/My%20Web%20Sites/bandung/demo.devitems.com/uniqlo/images/popular-pro-2/8.jpg	(from http://demo.devitems.com/uniqlo/index-4.html)
11:36:47	24846/24846	---M--	200	added ('OK')	image/jpeg	etag:%22e995771d0badb284edb299ce421f994e%22	http://demo.devitems.com/uniqlo/images/popular-pro-2/9.jpg	C:/My%20Web%20Sites/bandung/demo.devitems.com/uniqlo/images/popular-pro-2/9.jpg	(from http://demo.devitems.com/uniqlo/index-4.html)
11:36:47	18327/18327	---M--	200	added ('OK')	image/jpeg	etag:%2234ff932d093d76f3bfd7eacb575866de%22	http://demo.devitems.com/uniqlo/images/popular-pro-2/10.jpg	C:/My%20Web%20Sites/bandung/demo.devitems.com/uniqlo/images/popular-pro-2/10.jpg	(from http://demo.devitems.com/uniqlo/index-4.html)
11:36:49	17435/17435	---M--	200	added ('OK')	image/jpeg	etag:%2299118b6f6261bcb4065711006a3c6f3f%22	http://demo.devitems.com/uniqlo/images/popular-pro-2/5.jpg	C:/My%20Web%20Sites/bandung/demo.devitems.com/uniqlo/images/popular-pro-2/5.jpg	(from http://demo.devitems.com/uniqlo/index-4.html)
11:36:53	26506/26506	---M--	200	added ('OK')	image/jpeg	etag:%2257b05d39e53c63a1b8edf83b208a7238%22	http://demo.devitems.com/uniqlo/images/portfolio/width-variation/1.jpg	C:/My%20Web%20Sites/bandung/demo.devitems.com/uniqlo/images/portfolio/width-variation/1.jpg	(from http://demo.devitems.com/uniqlo/index-5.html)
11:36:55	31880/31880	---M--	200	added ('OK')	image/jpeg	etag:%22e197c2b084899ff32adda5063b692ba4%22	http://demo.devitems.com/uniqlo/images/portfolio/width-variation/2.jpg	C:/My%20Web%20Sites/bandung/demo.devitems.com/uniqlo/images/portfolio/width-variation/2.jpg	(from http://demo.devitems.com/uniqlo/index-5.html)
11:36:56	16952/16952	---M--	200	added ('OK')	image/jpeg	etag:%2253afafe7b111bdcf08f22be41e5e2158%22	http://demo.devitems.com/uniqlo/images/portfolio/width-variation/3.jpg	C:/My%20Web%20Sites/bandung/demo.devitems.com/uniqlo/images/portfolio/width-variation/3.jpg	(from http://demo.devitems.com/uniqlo/index-5.html)
11:36:58	18937/18937	---M--	200	added ('OK')	image/jpeg	etag:%2290b34380ed538c670d707abd7f0111ee%22	http://demo.devitems.com/uniqlo/images/portfolio/width-variation/4.jpg	C:/My%20Web%20Sites/bandung/demo.devitems.com/uniqlo/images/portfolio/width-variation/4.jpg	(from http://demo.devitems.com/uniqlo/index-5.html)
11:37:00	18412/18412	---M--	200	added ('OK')	image/jpeg	etag:%22cd48b7428c46362ada92c1075b06b06c%22	http://demo.devitems.com/uniqlo/images/portfolio/width-variation/5.jpg	C:/My%20Web%20Sites/bandung/demo.devitems.com/uniqlo/images/portfolio/width-variation/5.jpg	(from http://demo.devitems.com/uniqlo/index-5.html)
11:37:03	17905/17905	---M--	200	added ('OK')	image/jpeg	etag:%22751443ed403818cc7e9d892b52779e03%22	http://demo.devitems.com/uniqlo/images/portfolio/width-variation/7.jpg	C:/My%20Web%20Sites/bandung/demo.devitems.com/uniqlo/images/portfolio/width-variation/7.jpg	(from http://demo.devitems.com/uniqlo/index-5.html)
11:37:03	30296/30296	---M--	200	added ('OK')	image/jpeg	etag:%221f2ee73545f5bd7e60e449084e131590%22	http://demo.devitems.com/uniqlo/images/portfolio/width-variation/6.jpg	C:/My%20Web%20Sites/bandung/demo.devitems.com/uniqlo/images/portfolio/width-variation/6.jpg	(from http://demo.devitems.com/uniqlo/index-5.html)
11:37:04	406651/406651	---M--	200	added ('OK')	image/jpeg	etag:%22435e7deba14b083c2f67b6b351eb1c43%22	http://demo.devitems.com/uniqlo/images/slider/bg/2.jpg	C:/My%20Web%20Sites/bandung/demo.devitems.com/uniqlo/images/slider/bg/2.jpg	(from http://demo.devitems.com/uniqlo/index-2.html)
11:37:07	19377/19377	---M--	200	added ('OK')	image/jpeg	etag:%223efa4f18358090e9d2c1ff1d8c2a7440%22	http://demo.devitems.com/uniqlo/images/portfolio/width-variation/9.jpg	C:/My%20Web%20Sites/bandung/demo.devitems.com/uniqlo/images/portfolio/width-variation/9.jpg	(from http://demo.devitems.com/uniqlo/index-5.html)
11:37:08	29965/29965	---M--	200	added ('OK')	image/jpeg	etag:%227c512816c7dd8207bf933e2f57d70a9a%22	http://demo.devitems.com/uniqlo/images/portfolio/width-variation/8.jpg	C:/My%20Web%20Sites/bandung/demo.devitems.com/uniqlo/images/portfolio/width-variation/8.jpg	(from http://demo.devitems.com/uniqlo/index-5.html)
11:37:08	138577/138577	---M--	200	added ('OK')	image/jpeg	etag:%22be5318bf3d04e88a96b71ec5f8bc2b35%22	http://demo.devitems.com/uniqlo/images/slider/bg/4.jpg	C:/My%20Web%20Sites/bandung/demo.devitems.com/uniqlo/images/slider/bg/4.jpg	(from http://demo.devitems.com/uniqlo/index-5.html)
11:37:09	33677/33677	---M--	200	added ('OK')	image/jpeg	etag:%2283bc4608daa7c5b0f5377fa63e1ac1ce%22	http://demo.devitems.com/uniqlo/images/portfolio/width-variation/10.jpg	C:/My%20Web%20Sites/bandung/demo.devitems.com/uniqlo/images/portfolio/width-variation/10.jpg	(from http://demo.devitems.com/uniqlo/index-5.html)
11:37:11	17451/17451	---M--	200	added ('OK')	image/jpeg	etag:%221ecad65dbf2caff99d5829759fab22ee%22	http://demo.devitems.com/uniqlo/images/portfolio/width-variation/12.jpg	C:/My%20Web%20Sites/bandung/demo.devitems.com/uniqlo/images/portfolio/width-variation/12.jpg	(from http://demo.devitems.com/uniqlo/index-5.html)
11:37:12	34796/34796	---M--	200	added ('OK')	image/jpeg	etag:%22c9bc17485166254729ef4cf50eb9bb80%22	http://demo.devitems.com/uniqlo/images/portfolio/width-variation/11.jpg	C:/My%20Web%20Sites/bandung/demo.devitems.com/uniqlo/images/portfolio/width-variation/11.jpg	(from http://demo.devitems.com/uniqlo/index-5.html)
11:37:12	17591/17591	---M--	200	added ('OK')	image/jpeg	etag:%2233516a69bfe47dfe18ade95246a02cb1%22	http://demo.devitems.com/uniqlo/images/portfolio/width-variation-2/2.jpg	C:/My%20Web%20Sites/bandung/demo.devitems.com/uniqlo/images/portfolio/width-variation-2/2.jpg	(from http://demo.devitems.com/uniqlo/index-6.html)
11:37:17	33883/33883	---M--	200	added ('OK')	image/jpeg	etag:%22cdd1ebde6ade71ab2fd9b97e2a652cfe%22	http://demo.devitems.com/uniqlo/images/portfolio/width-variation-2/3.jpg	C:/My%20Web%20Sites/bandung/demo.devitems.com/uniqlo/images/portfolio/width-variation-2/3.jpg	(from http://demo.devitems.com/uniqlo/index-6.html)
11:37:22	29778/29778	---M--	200	added ('OK')	image/jpeg	etag:%22e8df37aa1da9b55e70985e65fd4e53b2%22	http://demo.devitems.com/uniqlo/images/portfolio/width-variation-2/5.jpg	C:/My%20Web%20Sites/bandung/demo.devitems.com/uniqlo/images/portfolio/width-variation-2/5.jpg	(from http://demo.devitems.com/uniqlo/index-6.html)
11:37:29	102626/102626	---M--	200	added ('OK')	image/jpeg	etag:%229078a1d0685f738d68a0c9d37200f1e2%22	http://demo.devitems.com/uniqlo/images/portfolio/width-variation-2/4.jpg	C:/My%20Web%20Sites/bandung/demo.devitems.com/uniqlo/images/portfolio/width-variation-2/4.jpg	(from http://demo.devitems.com/uniqlo/index-6.html)
11:37:29	103218/103218	---M--	200	added ('OK')	image/jpeg	etag:%22b6d2df4497945ba967124f4eec0f3092%22	http://demo.devitems.com/uniqlo/images/portfolio/width-variation-2/9.jpg	C:/My%20Web%20Sites/bandung/demo.devitems.com/uniqlo/images/portfolio/width-variation-2/9.jpg	(from http://demo.devitems.com/uniqlo/index-6.html)
11:37:31	51830/51830	---M--	200	added ('OK')	image/jpeg	etag:%22a5589f4eb3cc82fa324c5b6bab3c2a89%22	http://demo.devitems.com/uniqlo/images/portfolio/width-variation-2/6.jpg	C:/My%20Web%20Sites/bandung/demo.devitems.com/uniqlo/images/portfolio/width-variation-2/6.jpg	(from http://demo.devitems.com/uniqlo/index-6.html)
11:37:33	21050/21050	---M--	200	added ('OK')	image/jpeg	etag:%229a18b988827f08075e6a27060f2bb01c%22	http://demo.devitems.com/uniqlo/images/portfolio/width-variation-2/7.jpg	C:/My%20Web%20Sites/bandung/demo.devitems.com/uniqlo/images/portfolio/width-variation-2/7.jpg	(from http://demo.devitems.com/uniqlo/index-6.html)
11:37:33	162885/162885	---M--	200	added ('OK')	image/jpeg	etag:%220ec6f56c2edc99a20604011a6293701b%22	http://demo.devitems.com/uniqlo/images/portfolio/width-variation-2/1.jpg	C:/My%20Web%20Sites/bandung/demo.devitems.com/uniqlo/images/portfolio/width-variation-2/1.jpg	(from http://demo.devitems.com/uniqlo/index-6.html)
11:37:33	1909/1909	---M--	200	added ('OK')	image/png	etag:%2275236a29a12dcea827dd05d260533dfe%22	http://demo.devitems.com/uniqlo/images/logo/uniqlo-large.png	C:/My%20Web%20Sites/bandung/demo.devitems.com/uniqlo/images/logo/uniqlo-large.png	(from http://demo.devitems.com/uniqlo/index-7.html)
11:37:34	26471/26471	---M--	200	added ('OK')	image/jpeg	etag:%2212f0ccefcb00dccf76df5804443648e1%22	http://demo.devitems.com/uniqlo/images/portfolio/width-variation-2/8.jpg	C:/My%20Web%20Sites/bandung/demo.devitems.com/uniqlo/images/portfolio/width-variation-2/8.jpg	(from http://demo.devitems.com/uniqlo/index-6.html)
11:37:37	21761/21761	---M--	200	added ('OK')	image/png	etag:%2255d3f2bed55000c6ff1d115ec4e602b0%22	http://demo.devitems.com/uniqlo/images/product-3/1.png	C:/My%20Web%20Sites/bandung/demo.devitems.com/uniqlo/images/product-3/1.png	(from http://demo.devitems.com/uniqlo/index-7.html)
11:37:41	29584/29584	---M--	200	added ('OK')	image/png	etag:%229219abc6c62a7020f5258b6fe46257e6%22	http://demo.devitems.com/uniqlo/images/product-3/2.png	C:/My%20Web%20Sites/bandung/demo.devitems.com/uniqlo/images/product-3/2.png	(from http://demo.devitems.com/uniqlo/index-7.html)
11:37:43	31511/31511	---M--	200	added ('OK')	image/png	etag:%22314834b5f71ffdc9a7955489f1ffae82%22	http://demo.devitems.com/uniqlo/images/product-3/3.png	C:/My%20Web%20Sites/bandung/demo.devitems.com/uniqlo/images/product-3/3.png	(from http://demo.devitems.com/uniqlo/index-7.html)
11:37:47	33930/33930	---M--	200	added ('OK')	image/png	etag:%222b05c086824817301c8e47385e06e111%22	http://demo.devitems.com/uniqlo/images/product-3/4.png	C:/My%20Web%20Sites/bandung/demo.devitems.com/uniqlo/images/product-3/4.png	(from http://demo.devitems.com/uniqlo/index-7.html)
11:37:48	28482/28482	---M--	200	added ('OK')	image/png	etag:%224b61a65baf466873e843059032520a39%22	http://demo.devitems.com/uniqlo/images/product-3/5.png	C:/My%20Web%20Sites/bandung/demo.devitems.com/uniqlo/images/product-3/5.png	(from http://demo.devitems.com/uniqlo/index-7.html)
11:37:52	20050/20050	---M--	200	added ('OK')	image/png	etag:%227efd23246bd5fc4f52e42086e06654d9%22	http://demo.devitems.com/uniqlo/images/product-3/7.png	C:/My%20Web%20Sites/bandung/demo.devitems.com/uniqlo/images/product-3/7.png	(from http://demo.devitems.com/uniqlo/index-7.html)
11:37:55	49224/49224	---M--	200	added ('OK')	image/png	etag:%22a2f89a5d8469ffa450ce7a5b3bc4c48d%22	http://demo.devitems.com/uniqlo/images/product-3/6.png	C:/My%20Web%20Sites/bandung/demo.devitems.com/uniqlo/images/product-3/6.png	(from http://demo.devitems.com/uniqlo/index-7.html)
11:37:57	25810/25810	---M--	200	added ('OK')	image/jpeg	etag:%226f1cdcece6d54ab166d47636ea580032%22	http://demo.devitems.com/uniqlo/images/blog/blog-img/4.jpg	C:/My%20Web%20Sites/bandung/demo.devitems.com/uniqlo/images/blog/blog-img/4.jpg	(from http://demo.devitems.com/uniqlo/index-7.html)
11:38:02	26760/26760	---M--	200	added ('OK')	image/jpeg	etag:%2287d4cad949f2747e83271b0d81e590fb%22	http://demo.devitems.com/uniqlo/images/blog/blog-img/6.jpg	C:/My%20Web%20Sites/bandung/demo.devitems.com/uniqlo/images/blog/blog-img/6.jpg	(from http://demo.devitems.com/uniqlo/index-7.html)
11:38:03	44407/44407	---M--	200	added ('OK')	image/jpeg	etag:%220921fe9c2c65c9dcba6ed9358b7838b5%22	http://demo.devitems.com/uniqlo/images/blog/blog-img/5.jpg	C:/My%20Web%20Sites/bandung/demo.devitems.com/uniqlo/images/blog/blog-img/5.jpg	(from http://demo.devitems.com/uniqlo/index-7.html)
11:38:12	56063/56063	---M--	200	added ('OK')	image/jpeg	etag:%22de78babf8adda40df57f7e623953ce31%22	http://demo.devitems.com/uniqlo/images/new-product/3.jpg	C:/My%20Web%20Sites/bandung/demo.devitems.com/uniqlo/images/new-product/3.jpg	(from http://demo.devitems.com/uniqlo/index-8.html)
11:38:24	70011/70011	---M--	200	added ('OK')	image/jpeg	etag:%220e469f52e9132c87f29627f0e5a350ef%22	http://demo.devitems.com/uniqlo/images/new-product/4.jpg	C:/My%20Web%20Sites/bandung/demo.devitems.com/uniqlo/images/new-product/4.jpg	(from http://demo.devitems.com/uniqlo/index-8.html)
11:38:27	19133/19133	---M--	200	added ('OK')	image/png	etag:%22c411fa6eab1fd9d39bfa15f999d5ee9e%22	http://demo.devitems.com/uniqlo/images/product/17.png	C:/My%20Web%20Sites/bandung/demo.devitems.com/uniqlo/images/product/17.png	(from http://demo.devitems.com/uniqlo/index-8.html)
11:38:28	377173/377173	---M--	200	added ('OK')	image/jpeg	etag:%223da5c4980f62f1978f275da1befb2c9d%22	http://demo.devitems.com/uniqlo/images/bg/3.jpg	C:/My%20Web%20Sites/bandung/demo.devitems.com/uniqlo/images/bg/3.jpg	(from http://demo.devitems.com/uniqlo/index-6.html)
11:38:35	47250/47250	---M--	200	added ('OK')	image/png	etag:%22789ab0314e0ba63c36faf17d9c7d5a8a%22	http://demo.devitems.com/uniqlo/images/product/18.png	C:/My%20Web%20Sites/bandung/demo.devitems.com/uniqlo/images/product/18.png	(from http://demo.devitems.com/uniqlo/index-8.html)
11:38:36	44227/44227	---M--	200	added ('OK')	image/png	etag:%2209ddb64e7da1c17e73be185367232fb7%22	http://demo.devitems.com/uniqlo/images/product/19.png	C:/My%20Web%20Sites/bandung/demo.devitems.com/uniqlo/images/product/19.png	(from http://demo.devitems.com/uniqlo/index-8.html)
11:38:43	41569/41569	---M--	200	added ('OK')	image/png	etag:%22351fa8491c84e7bb3ae288fc43411575%22	http://demo.devitems.com/uniqlo/images/product/21.png	C:/My%20Web%20Sites/bandung/demo.devitems.com/uniqlo/images/product/21.png	(from http://demo.devitems.com/uniqlo/index-8.html)
11:38:46	64933/64933	---M--	200	added ('OK')	image/png	etag:%226b6695203324914ab44d61b0f6f3c9be%22	http://demo.devitems.com/uniqlo/images/product/20.png	C:/My%20Web%20Sites/bandung/demo.devitems.com/uniqlo/images/product/20.png	(from http://demo.devitems.com/uniqlo/index-8.html)
11:38:51	46885/46885	---M--	200	added ('OK')	image/png	etag:%22710702c1006eefb7fc92a018a31c1997%22	http://demo.devitems.com/uniqlo/images/product/22.png	C:/My%20Web%20Sites/bandung/demo.devitems.com/uniqlo/images/product/22.png	(from http://demo.devitems.com/uniqlo/index-8.html)
11:38:52	38164/38164	---M--	200	added ('OK')	image/png	etag:%2204d6b9d0fb1c8cf0cd369dc6bac7a418%22	http://demo.devitems.com/uniqlo/images/product/23.png	C:/My%20Web%20Sites/bandung/demo.devitems.com/uniqlo/images/product/23.png	(from http://demo.devitems.com/uniqlo/index-8.html)
11:38:56	30333/30333	---M--	200	added ('OK')	image/png	etag:%22d565ebf81cd4c236ef8914b9857ff95b%22	http://demo.devitems.com/uniqlo/images/product/24.png	C:/My%20Web%20Sites/bandung/demo.devitems.com/uniqlo/images/product/24.png	(from http://demo.devitems.com/uniqlo/index-8.html)
11:38:57	29293/29293	---M--	200	added ('OK')	image/png	etag:%22eb430050cf672dbb3412bea27b935675%22	http://demo.devitems.com/uniqlo/images/product/25.png	C:/My%20Web%20Sites/bandung/demo.devitems.com/uniqlo/images/product/25.png	(from http://demo.devitems.com/uniqlo/index-8.html)
11:39:02	24918/24918	---M--	200	added ('OK')	image/png	etag:%224872fac32c6fbe2cc04a84eb4c9854ed%22	http://demo.devitems.com/uniqlo/images/product/27.png	C:/My%20Web%20Sites/bandung/demo.devitems.com/uniqlo/images/product/27.png	(from http://demo.devitems.com/uniqlo/index-8.html)
11:39:04	45229/45229	---M--	200	added ('OK')	image/png	etag:%2211c99ffe788c257d644edf6f7d96522d%22	http://demo.devitems.com/uniqlo/images/product/26.png	C:/My%20Web%20Sites/bandung/demo.devitems.com/uniqlo/images/product/26.png	(from http://demo.devitems.com/uniqlo/index-8.html)
11:39:07	30878/30878	---M--	200	added ('OK')	image/png	etag:%224a66e9ad389ff25a8a417d0eded4e3d2%22	http://demo.devitems.com/uniqlo/images/product/28.png	C:/My%20Web%20Sites/bandung/demo.devitems.com/uniqlo/images/product/28.png	(from http://demo.devitems.com/uniqlo/index-8.html)
11:39:12	46431/46431	---M--	200	added ('OK')	image/png	etag:%22969f6579ad517f81f89fb4b2157ca1f2%22	http://demo.devitems.com/uniqlo/images/product/29.png	C:/My%20Web%20Sites/bandung/demo.devitems.com/uniqlo/images/product/29.png	(from http://demo.devitems.com/uniqlo/index-8.html)
11:39:17	63826/63826	---M--	200	added ('OK')	image/png	etag:%22e6e6cf5d9f181a6d16cef5a54599afad%22	http://demo.devitems.com/uniqlo/images/product/30.png	C:/My%20Web%20Sites/bandung/demo.devitems.com/uniqlo/images/product/30.png	(from http://demo.devitems.com/uniqlo/index-8.html)
11:39:21	56770/56770	---M--	200	added ('OK')	image/png	etag:%2267de28671769c11129473d46f2e4276d%22	http://demo.devitems.com/uniqlo/images/product/31.png	C:/My%20Web%20Sites/bandung/demo.devitems.com/uniqlo/images/product/31.png	(from http://demo.devitems.com/uniqlo/index-8.html)
11:39:23	507996/507996	---M--	200	added ('OK')	image/jpeg	etag:%227624471f7a13ab8a4f1ce7f155e3704f%22	http://demo.devitems.com/uniqlo/images/slider/bg/5.jpg	C:/My%20Web%20Sites/bandung/demo.devitems.com/uniqlo/images/slider/bg/5.jpg	(from http://demo.devitems.com/uniqlo/index-8.html)
11:39:23	38584/38584	---M--	200	added ('OK')	image/png	etag:%22141384a12323e51284f589bebdc35ca9%22	http://demo.devitems.com/uniqlo/images/product/32.png	C:/My%20Web%20Sites/bandung/demo.devitems.com/uniqlo/images/product/32.png	(from http://demo.devitems.com/uniqlo/index-8.html)
11:39:24	713660/713660	---M--	200	added ('OK')	image/png	etag:%22b1081c986730519f6a6aec3ff9985c2a%22	http://demo.devitems.com/uniqlo/images/slider/fornt-img/man-style.png	C:/My%20Web%20Sites/bandung/demo.devitems.com/uniqlo/images/slider/fornt-img/man-style.png	(from http://demo.devitems.com/uniqlo/index-7.html)
